movie_id,title,tags
682,The Man with the Golden Gun,golden bullet 007 engrav smash secret servic headquart bullet came profession killer scaramanga yet miss target jame bond begin mission tri stop rogermoore christopherlee brittekland londonengland england martialarts assassin exoticisland gold hitman secretmission villain bangkok thailand floatplane karate hongkong duel pistol secretservice aftercreditsstinger rogermoore christopherlee brittekland guyhamilton
10117,Action Jackson,vengenc drive tough detroit cop stay trail power hungri auto magnat who systemat elimin competit carlweathers craigt.nelson vanity showdown suspicionofmurder boxer suspension organizedcrime shootout carchase detroit drugaddict oneagainstmany megalomaniac maverickcop framedformurder barfight explodingboat actionhero carlweathers craigt.nelson vanity craigr.baxley
9392,The Descent,tragic accid six friend reunit cave expedit adventur soon goe horribl wrong collaps trap deep underground find pursu bloodthirsti creatur friendship deterior find desper struggl surviv creatur shaunamacdonald nataliemendoza alexreid mutant expedition cave darkness rope climbing bestie appalachia friends femaleprotagonist survivalhorror shaunamacdonald nataliemendoza alexreid neilmarshall
24977,Michael Jordan to the Max,documentari showcas basketbal player michael jordan aweinspir move provid behindthescen onthecourt action includ footag jordan chicago bull go headtohead utah jazz 1997 nba final phil jackson bob costa interview among other awesom soundtrack includ song earth wind fire fatboy slim freddi king michaeljordan philjackson bobcostas sport michaeljordan philjackson bobcostas jamesd.stern donkempf
79316,Devil's Due,unexpect pregnanc take terrifi turn newlyw zach samantha mccall allisonmiller zachgilford samanderson foundfootage allisonmiller zachgilford samanderson mattbettinelli-olpin tylergillett
2074,Flirting with Disaster,adopt child new father mel colpin ben stiller decid cannot name son know birth parent determin make crosscountri quest find accompani wife nanci patricia arquett inept yet gorgeou adopt agent tina tea leoni depart epic road trip quickli devolv farc mistaken ident wrong turn overzeal lovestruck atf agent josh brolin richard jenkin benstiller patriciaarquette téaleoni lsd lookingforbirthparents half-brother independentfilm benstiller patriciaarquette téaleoni davido.russell
1696,The Devil's Rejects,sequel hous 1000 corps firefli famili ambush isol home sheriff wydel squad arm men gun blaze yet oti sister babi manag escap barrag bullet unharm hide backwat motel want sibl wait rendezv errant father captain spauld kill whoever happen stand way sidhaig billmoseley sherimoonzombie sadistic killing fire sheriff bountyhunter cocaine motel ax sadism psychopath roadtrip sequel murder rampage antisocialpersonalitydisorder serialkiller shootout torture corpse sadist extremeviolence brutality maniac violence stabbing killingspree heldatgunpoint cultfilm roadkill macabre misogynist roadmovie killerclown paintedface evilclown homicidalmaniac sadistichorror sidhaig billmoseley sherimoonzombie robzombie
308639,Dope,malcolm care surviv life tough neighborhood lo angel juggl colleg applic academ interview sat chanc invit underground parti lead adventur could allow go geek dope ultim shameikmoore kierseyclemons tonyrevolori california hip-hop harvarduniversity geek comingofage teenager drug highschoolstudent shameikmoore kierseyclemons tonyrevolori rickfamuyiwa
22314,In Too Deep,fearless cop take ruthless crimelord knew risk didnt know far would go omarepps llcoolj nialong  omarepps llcoolj nialong michaelrymer
2662,House of 1000 Corpses,two teenag coupl travel across backwood texa search urban legend serial killer end prison bizarr sadist backwat famili serial killer sidhaig billmoseley sherimoonzombie upperclass halloween psychopath urbanlegend youth satanicritual sidhaig billmoseley sherimoonzombie robzombie
77156,Alien Zone,man affair marri woman drop wrong street go back hotel take refug rain old man invit turn mortician tell stori peopl wound establish cours four stori johnericson ivorfrancis judithnovgrod  johnericson ivorfrancis judithnovgrod sharronmiller
12573,A Serious Man,seriou man stori ordinari man search clariti univers jefferson airplan radio ftroop tv 1967 larri gopnik physic professor quiet midwestern univers inform wife judith leav fallen love one pompou acquaint sy ableman michaelstuhlbarg richardkind fredmelamed professor darkcomedy telephonecall aftercreditsstinger 1960s michaelstuhlbarg richardkind fredmelamed joelcoen ethancoen
44718,Get Low,movi spun equal part folk tale fabl reallif legend mysteri 1930 tennesse hermit famous threw rollick funer parti still aliv billmurray sissyspacek robertduvall independentfilm billmurray sissyspacek robertduvall aaronschneider
11342,Warlock,warlock flee 17th 20th centuri witchhunt hot pursuit warlock julian sand taken captiv boston massachusett 1691 witchhunt gile redfern richard grant sentenc death activ includ bewitch redfern bridetob execut demon appear propel warlock forward time 20th centuri lo angel california redfern follow portal warlock attempt assembl grand grimoir satan book reveal true name god redfern warlock embark catandmous chase grand grimoir kassandra lori singer waitress encount gile he attempt find warlock juliansands lorisinger richarde.grant witch cemetery magic timetravel aging curse warlock witchhunter juliansands lorisinger richarde.grant steveminer
241771,Beyond the Lights,noni jean hot new rise star seem pressur caus noni nearli fall apart meet kaz nicol promis young cop aspir politician who assign detail kaz love give noni courag find voic break free becom artist meant gugumbatha-raw nateparker minniedriver talent success musician womandirector gugumbatha-raw nateparker minniedriver ginaprince-bythewood
34653,A Single Man,adapt 1964 novel name film follow day life georg falcon british colleg professor reel recent sudden loss longtim partner traumat event make georg challeng live seek consol close friend charley struggl question life colinfirth juliannemoore nicholashoult gay basedonnovel suicidal deathoflover teacherstudentrelationship grieving 1960s colinfirth juliannemoore nicholashoult tomford
11051,The Last Temptation of Christ,jesu humbl judean carpent begin see son god drawn revolutionari action roman occupi juda despit protest love violenc path salvat burden savior mankind torment jesu throughout life lead doubt put death cross jesu tempt vision ordinari life marri mari magdalen willemdafoe harveykeitel barbarahershey christianity traitor jesuschrist roman crucifixion longing moralconflict cross blasphemy temptation marymagdalene willemdafoe harveykeitel barbarahershey martinscorsese
14578,Outside Providence,comingofag comedi tim dunphi lead gonowher exist spend day smoke pot hang best friend drug delaney tim lazi day get high jettison brush law convinc bluecollar dad send connecticut prep school one save grace new school jane fellow student tim fall immedi shawnhatosy amysmart alecbaldwin suicide sex sexuality college police campus party love revenge prank independentfilm student teenager drug humiliation flashback accident shawnhatosy amysmart alecbaldwin michaelcorrente
57825,Bride & Prejudice,bollywood updat jane austen classic tale mr bakshi eager find suitabl husband four unmarri daughter rich singl gentlemen balraj darci come visit bakshi high hope though circumst boorish opinion threaten get way romanc aishwaryaraibachchan martinhenderson naveenandrews indianlead bollywood moderndayadaptation pride&prejudice womandirector aishwaryaraibachchan martinhenderson naveenandrews gurinderchadha
9555,Rabbit-Proof Fence,1931 three aborigin girl escap pluck home train domest staff set trek across outback everlynsampi tiannasansbury lauramonaghan childabuse sistersisterrelationship prosecution australia approvedschool basedontruestory independentfilm tracker survival outback colonialism australianaborigine australianoutback aboriginal aborigine perth everlynsampi tiannasansbury lauramonaghan phillipnoyce
15581,Who's Your Caddy?,street smart rapper christoph cnote hawkin big boi appli membership allwhit carolina pine countri club establish proprietor hardli readi oblig mickpartridge bigboi sherrishepherd sport mickpartridge bigboi sherrishepherd donmichaelpaul
13006,Split Second,futurist london rise sea level mean larg area feet water hauer play cop previous lost partner strang creatur creatur back rutgerhauer kimcattrall michaelj.pollard flooding futuristic policedetective rutgerhauer kimcattrall michaelj.pollard tonymaylam
16651,The Other Side of Heaven,john h groberg middl class kid idaho fall cross pacif becom mormon missionari remot exot tongan island kingdom 1950 leav behind love famili true love life jean letter muse across mile john share humbl sometim hilari adventur girl back home letter buoy spirit difficult time john must struggl overcom languag barrier physic hardship deeproot suspicion earn trust love tongan peopl come serv throughout adventurefil three year island discov friend wisdom unlik place john h groberg tongan odyssey chang life forev christophergorham annehathaway joefolau basedonnovel biography christophergorham annehathaway joefolau mitchdavis
4251,Veer-Zaara,stori love veer pratap singh indian zaara hayaat khan pakistania love great know boundari shahrukhkhan preityzinta ranimukerji loveofone'slife pilot classsociety pakistan india kashmirconflict shahrukhkhan preityzinta ranimukerji yashchopra
12400,Redbelt,room principl lo angel mike terri teach jujitsu bare make end meet brazilian wife whose famili promot fight want see mike ring make money competit degrad woman sideswip mike car odd sequenc event shoot studio window later even mike rescu action movi star fistfight bar return actor befriend mike give gift offer work newest film introduc mike wife women initi busi deal thing go sour mike debt mount go ring may option chiwetelejiofor timallen alicebraga filmmaking filmproducer videosurveillance sport interracialmarriage autoaccident instructor jujitsu moviestar nightstick husband liferelationship setup windowsmashing chiwetelejiofor timallen alicebraga davidmamet
39053,Cyrus,john social life standstil exwif get remarri luck divorc final meet woman dream discov anoth man life son long two lock battl wit woman loveand appear one man left stand johnc.reilly jonahhill marisatomei mumblecore johnc.reilly jonahhill marisatomei jayduplass markduplass
104896,A Dog Of Flanders,poor happi young nello grandfath live alon deliv milk livelihood outskirt antwerp citi flander flemish dutchspeak part modernday belgium discov beaten dog bouvier larg sturdi dog nativ flander adopt nurs back health name patrasch middl name nello mother mari die nello young nello mother talent artist like mother delight draw friend alois model greatest fan support jackwarden jeremyjameskissner jessejames  jackwarden jeremyjameskissner jessejames kevinbrodie
14112,Auto Focus,success tv star 1960 former hogan hero actor bob crane project wholesom familyman imag front mask persona sex addict record photograph mani encount women often help seedi friend john henri carpent biograph drama reveal crane doubl life take toll famili ultim contribut death gregkinnear willemdafoe ritawilson malenudity adultery basedonnovel infidelity tvshow blowjob video biography sexaddiction basedontruestory independentfilm sexaddict gregkinnear willemdafoe ritawilson paulschrader
12271,Factory Girl,mid1960 wealthi debut edi sedgwick meet artist andi warhol join warhol famou factori becom muse although seem edi cannot love crave andi affair charismat musician push seek independ artist milieu siennamiller guypearce haydenchristensen newyork alcohol sex infidelity nudity artist gallery interview studio biography addiction party love independentfilm singer art drug gayman socialite scene film warhol siennamiller guypearce haydenchristensen georgehickenlooper
71859,We Need to Talk About Kevin,mother teenag sociopath went highschool kill spree recal son derang behavior childhood deal grief johnc.reilly tildaswinton ezramiller suburb violence killingspree prisonvisit guineapig brokenarm pottytraining womandirector johnc.reilly tildaswinton ezramiller lynneramsay
226354,The Christmas Candle,deep heart english countrysid lie enchant villag gladburi legend everi 25 year angel visit villag candlemak touch singl candl whoever light candl receiv miracl christma eve 1890 dawn electr age centuri old legend may come end hansmatheson samanthabarks lesleymanville angel miracle village christian candle christmas hansmatheson samanthabarks lesleymanville johnstephenson
48620,The Mighty Macs,earli 70 cathi rush becom head basketbal coach tini allgirl cathol colleg though team gym uniform school danger sold coach rush look steer girl first nation championship carlagugino ellenburstyn marleyshelton sport catholic mothersuperior catholicschool conventschool carlagugino ellenburstyn marleyshelton timchambers
33676,Losin' It,set 1965 four lo angel school friend woodi dave spider wendel go seri misadventur head tijuana mexico night cruisin caus troubl lose virgin tomcruise jackieearlehaley johnstockwell malenudity femalenudity mexico prostitute nudity highschool lockerroom independentfilm teensexcomedy teenager canuxploitation virginity tomcruise jackieearlehaley johnstockwell curtishanson
37080,Mother and Child,live three women common adopt karen physic therapist regret teenag gave daughter adopt elizabeth adopt child success lawyer person life lack warmth luci husband fail conceiv hope adopt babi make famili complet naomiwatts samuell.jackson annettebening adoptivemother nymphomaniac motherdaughterrelationship naomiwatts samuell.jackson annettebening rodrigogarcía
25388,March or Die,french foreign legion earli 20 task protect group archaeologist middl east scene depict hardship daytoday foreign legion life ragtag collect peopl join local arab take offenc archaeologist declar jihad larg battl take place inevit last stand genehackman terencehill catherinedeneuve gypsy middleeast foreignlegion wilderness archaeologist genehackman terencehill catherinedeneuve dickrichards
11687,The Visitors,outrag timetravel comedi follow misadventur wacki mediev knight jean reno faith servant accident transport contemporari time senil sorcerermayhem rule 12thcenturi visitor tri adapt wildli confus modern world avoid stuck good howev soon begin allout cosmic assault former castl luxuri hotel quest return past jeanreno valérielemercier christianclavier servant timetravel clumsyfellow middleages nobility jeanreno valérielemercier christianclavier jean-mariepoiré
39210,Somewhere,hardliv hollywood actor reexamin life 11yearold daughter surpris visit stephendorff chrispontius erinwasson milan independentfilm luxuryhotel manintowel  womandirector stephendorff chrispontius erinwasson sofiacoppola
30128,I Hope They Serve Beer in Hell,tucker decid take impromptu trip celebr friend bachelor parti drag friend lie fianc get troubl abandon order pursu hilari carnal interest tucker disinvit wed order get back tucker find way balanc narciss demand friendship mattczuchry jessebradford marikadominczyk femalenudity basedonnovel stripper flop darkcomedy aftercreditsstinger mattczuchry jessebradford marikadominczyk bobgosse
31535,Chairman of the Board,surfer becom head major compani scott'carrottop'thompson courtneythorne-smith larrymiller inventor invention scandal scott'carrottop'thompson courtneythorne-smith larrymiller alexzamm
44835,Hesher,young boy lost mother lose touch father world around meet hesher manag make life even chaotic josephgordon-levitt natalieportman rainnwilson lossofmother clerk grocery lossofrelative lossofwife briefs duringcreditsstinger josephgordon-levitt natalieportman rainnwilson spencersusser
192134,Dom Hemingway,spend 12 year prison keep mouth shut notori safecrack dom hemingway back street london look collect he owe judelaw demiánbichir richarde.grant growingup money crime fatherhood judelaw demiánbichir richarde.grant richardshepard
1956,Gerry,two friend name gerri becom lost desert take wrong turn attempt find way home lead troubl caseyaffleck mattdamon desperation highway wilderness gettinglost friendship murder bestfriend desert verylittledialogue tarkovskyesque friend caseyaffleck mattdamon gusvansant
24985,The Heart of Me,drama set 1930 london two sister madelein marri ricki dinah fall love ricki dinah begin affair repercuss throughout live helenabonhamcarter oliviawilliams paulbettany  helenabonhamcarter oliviawilliams paulbettany thaddeuso'sullivan
306745,Freeheld,new jersey car mechan staci andre polic detect girlfriend laurel hester battl secur hester pension benefit diagnos termin ill juliannemoore ellenpage stevecarell newjersey equality lesbianrelationship cancer juliannemoore ellenpage stevecarell petersollett
47088,The Extra Man,extra man sophist move comedi filmmak shari springer berman robert pulcini extra man follow loui ive paul dano lone dreamer fanci hero f scott fitzgerald novel deepli embarrass incid forc leav job exclus princeton prep school loui head new york citi make fresh start quickli find 9 5 job environment magazin encount entranc greenobsess cowork mari kati holm kevinkline pauldano katieholmes independentfilm womandirector kevinkline pauldano katieholmes sharispringerberman robertpulcini
110402,Hard to Be a God,group scientist sent planet arkanar help local civil mediev phase histori find right path progress task difficult one cannot interfer violent case kill scientist rumata tri save local intellectu punish cannot avoid take posit question would god place director statement aleksei want make film entir life road long one film cruelti love love tangibl aliv resist hardest condit leonidyarmolnik yuriytsurilo natalyamoteva  leonidyarmolnik yuriytsurilo natalyamoteva alekseygerman
27004,Ca$h,stroke good luck turn lethal sam phelan wife lesli face lifechang decis bring strang sinist pyke kubic doorstep pyke lead sam lesli tumultu adventur street chicago pull deeper deeper desper spiral decept violenc name money seanbean chrishemsworth victoriaprofeta independentfilm money seanbean chrishemsworth victoriaprofeta stephenmilburnanderson
15013,Wah-Wah,set end 1960 swaziland receiv independ unit kingdom film follow young ralph compton 12 parent traumat separ till he 14 film larg base richard e grant experi teenag swaziland father head educ british govern administr gabrielbyrne emilywatson juliewalters adultery braintumor southafrica alcoholism divorce gabrielbyrne emilywatson juliewalters richarde.grant
8374,The Boondock Saints,godinspir moral oblig act evil twin brother conner murphi set rid boston crimin howev rather work within system irish american decid take swift retribut hand willemdafoe normanreedus seanpatrickflanery arbitrarylaw boston twinbrother russianmafia prologue irish policestation pager duringcreditsstinger willemdafoe normanreedus seanpatrickflanery troyduffy
277519,Z Storm,stori biggest financi fraud attempt hong kong direct govern hong kong involv 7 million hong kong citizen one free scheme within four decad guard hong kong financi integr icac never come across oppon huge well organ z torrent file shadowi figur underworld south america itali europ readi plot estim 150 million dollar hong kong citizen tax money pool fund call welfar fund high profil charter account high rank law enforc power lawyer super entrepreneur share play none realli grasp big pictur desir louiskoo gordonlamka-tung dadachan  louiskoo gordonlamka-tung dadachan davidlam
78381,Twixt,writer declin career arriv small town part book tour get caught murder mysteri involv young girl night dream approach mysteri young ghost name v he unsur connect murder town grate stori hand ultim led truth stori surpris find end life could ever anticip valkilmer brucedern benchaplin sheriff vampire orphanage writer edgarallenpoe ghost murdermystery valkilmer brucedern benchaplin francisfordcoppola
164372,The Snow Queen,icecold snow queen wish turn world frozen landscap light joy happi free young man kai rumor son man queen remain threat abduct held captiv queen palac sister gerda rescu gerda journey across ici land face difficult obstacl meet wonder new friend help quest set kai free defeat snow queen save world etern frost ivanokhlobystin dmitriynagiev lyudmilaartemeva  ivanokhlobystin dmitriynagiev lyudmilaartemeva vladlenbarbe maksimsveshnikov
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,alpha omega share thrill adventur runt discov saw tooth cave runt find wolf need lend help paw star ben diskin amp kate higgin american computeranim actioncomedyfantasi film exclus walmart fourth film alpha omega franchis sequel alpha omega howliday adventur great wolf game deedeegreene bendiskin lindsaytorrance  deedeegreene bendiskin lindsaytorrance richardrich
8879,Pale Rider,small gold mine camp terroris ruthless land owner want take land clint eastwood arriv ride pale hors young girl pray god help miner reveal preacher mysteri possibl otherworldli origin team miner defeat land owner corrupt sheriff clinteastwood michaelmoriarty carriesnodgress gunslinger showdown marshal blackmail mine settler goldminingtown violence killer preacher goldminer strangeperson clinteastwood michaelmoriarty carriesnodgress clinteastwood
13001,Stargate: The Ark of Truth,sg1 search ancient weapon could help defeat ori discov may ori home galaxi ori prepar send ship milki way attack earth sg1 travel ori galaxi aboard odyssey intern oversight committe plan sg1 find distant galaxi fight two power enemi benbrowder amandatapping christopherjudge wormhole spacetravel supernaturalpowers spaceship alien benbrowder amandatapping christopherjudge robertc.cooper
9571,Dazed and Confused,adventur group texa teen last day school 1976 center student randal floyd move easili among stoner jock geek floyd star athlet also like smoke weed present conundrum footbal coach demand sign drug pledg jasonlondon rorycochrane wileywiggins 1970s texas highschool comedy comingofage summer teenager perioddrama greatsoundtrack jasonlondon rorycochrane wileywiggins richardlinklater
13649,High School Musical 2,east high wildcat readi time live troy zac efron thrill he offer job countri club part sharpay ashley tisdal plot lure away gabriella vanessa hudgen turn question answer night club talent show zacefron vanessahudgens ashleytisdale musical music summer teenager summerjob countryclub zacefron vanessahudgens ashleytisdale kennyortega
325373,Two Lovers and a Bear,set small town near north pole road lead nowher stori follow roman luci two burn soul come togeth make leap life inner peac danedehaan tatianamaslany gordonpinsent smalltown lovers bear northpole danedehaan tatianamaslany gordonpinsent kimnguyen
334527,Criminal Activities,four young men make riski invest togeth put troubl mob danstevens johntravolta michaelpitt mobster moneyproblems borrow trouble classmates investment bűnösutakon danstevens johntravolta michaelpitt jackieearlehaley
2211,Aimee & Jaguar,berlin 194344 battl berlin felic intellig courag jewish woman live fals name belong underground organ lilli devot mother four though occasion unfaith wife desper love unusu passion love blossom despit danger persecut nightli bomb raid gestapo felic trail friend flee decid sit war lilli one hot day august 1944 gestapo wait lilli flat mariaschrader julianeköhler johannawokalek berlin jew forbiddenlove lesbianrelationship homosexuality lesbianinterest mariaschrader julianeköhler johannawokalek maxfärberböck
13919,The Chumscrubber,chumscrubb dark comedi live peopl live upperclass suburbia begin dean stiffl find bodi friend troy doesnt bother tell adult know wont care everyon town self consum worri anyth els everybodi form drug get day jamiebell camillabelle justinchatwin suicide fathersonrelationship surreal independentfilm parallelworld jamiebell camillabelle justinchatwin arieposin
14576,Shade,tiffani charli vernon con artist look ant typic scam figur good way take dean dean steven wellknown cardsharp rig game howev first need enough money enter game steven decid strike deal fellow crook larri jen scam local gangster turn bad idea stuarttownsend gabrielbyrne thandienewton  stuarttownsend gabrielbyrne thandienewton damiannieman
82505,House at the End of the Street,mother daughter move new town find live next door hous young girl murder parent daughter befriend surviv son learn stori far jenniferlawrence maxthieriot elisabethshue motherdaughterrelationship crossdressing violence mothersonrelationship fathersonconflict jenniferlawrence maxthieriot elisabethshue marktonderai
46738,Incendies,mother last wish send twin jeann simon journey middl east search tangl root adapt wajdi mouawad acclaim play incendi tell power move tale two young adult voyag core deeproot hatr neverend war endur love lubnaazabal mélissadésormeaux-poulin maximgaudette prison middleeast rape muslim militia interpreter son christian orphanage swimmingpool massacre checkpoint politicalassassination twins will lubnaazabal mélissadésormeaux-poulin maximgaudette denisvilleneuve
38970,"Remember Me, My Love",stori normal italian famili come dream lost possibl want realiz carlo giulia marri coupl given aspir order live averag life 19yearold son paolo troubl find ident 18yearold daughter valentina alreadi figur use sex advantag famili goe crisi carlo begin affair giulia attempt seduc director local stage product valentina best land audit tv show fabriziobentivoglio lauramorante monicabellucci eroticism fabriziobentivoglio lauramorante monicabellucci gabrielemuccino
41009,Perrier’s Bounty,gangster name perrier look exact reveng trio fugit respons accident death one croni cillianmurphy brendangleeson jimbroadbent suspense cillianmurphy brendangleeson jimbroadbent ianfitzgibbon
7347,Elite Squad,1997 visit pope rio de janeiro captain nascimento bope special polic oper battalion assign elimin risk drug dealer danger slum nearbi pope intend lodg wagnermoura caiojunqueira andréramiro slum policebrutality brazilian warondrugs riodejaneiro drugtraffic drugdealer torturebythepolice specialforces lawenforcement wagnermoura caiojunqueira andréramiro josépadilha
250546,Annabelle,john form found perfect gift expect wife mia beauti rare vintag doll pure white wed dress mia delight annabel doesnt last long one horrif night home invad member satan cult violent attack coupl spill blood terror leav behind cultist conjur entiti malevol noth compar sinist conduit damn annabel annabellewallis wardhorton tonyamendola prequel evildoll killerdoll spinoff doll demonicpossession killertoys toycomestolife annabellewallis wardhorton tonyamendola johnr.leonetti
38415,Bran Nue Dae,summer 1965 young man fill life idyl old pearl port broom fish hang mate girl howev mother return religi mission school punish act youth rebellion run away mission journey ultim lead back home rockymckenzie geoffreyrush jessicamauboy musical womandirector rockymckenzie geoffreyrush jessicamauboy rachelperkins
650,Boyz n the Hood,boyz n hood popular success film social critic john singleton condit south central lo angel teenag involv gun fight drug deal daili basi laurencefishburne cubagoodingjr. icecube streetgang blackpeople rapmusic hip-hop streetwar rapper violenceinschools losangeles laurencefishburne cubagoodingjr. icecube johnsingleton
16620,La Bamba,biograph stori rise nowher singer ritchi valen whose life cut short plane crash loudiamondphillips daniellevonzerneck elizabethpeña musical death dyingyoung nostalgic mexicanamerican risingstar maritalrape loudiamondphillips daniellevonzerneck elizabethpeña luisvaldez
25113,The Four Seasons,three middleag wealthi coupl take vacat togeth spring summer autumn winter along way treat midlif marit parent crise alanalda carolburnett lencariou  alanalda carolburnett lencariou alanalda
11033,Dressed to Kill,mysteri tall blond woman wear sunglass murder one psychiatrist patient she prostitut wit michaelcaine angiedickinson nancyallen transvestism taxi prostitute subway shower one-nightstand manipulation nightmare seduction photography friendship assault alterego murder stalking violence psychiatrist interrogation desire guilt extramaritalaffair hitchcockian straightrazor exhibitionism elevator darksecrets whitegloves michaelcaine angiedickinson nancyallen briandepalma
34723,The Adventures of Huck Finn,climb aboard extraordinari version mark twain sweep adventur walt disney present adventur huck finn star elijah wood lord ring direct stephen sommer mummi mummi return unforgett saga mischiev youngster runaway slave elijahwood courtneyb.vance robbiecoltrane southernaccent wantedman lynchmob reflectioninwater lesson nosebleed bloodhound fakeaccent gravedigging elijahwood courtneyb.vance robbiecoltrane stephensommers
9430,Go,told three perspect stori bunch young californian tri get cash deal drug score money sex la vega gener experi rush life sarahpolley katieholmes jaymohr ecstasy drugdealing drug referencetofamilycircus high bisexualman multiplestorylines sarahpolley katieholmes jaymohr dougliman
8998,Friends with Money,quit lucr job olivia find unsur futur relationship success wealthi friend catherinekeener jasonisaacs timmsharp midlifecrisis marriage money divorce fashion womandirector catherinekeener jasonisaacs timmsharp nicoleholofcener
10514,The Andromeda Strain,virtual resid piedmont new mexico found dead return earth space satellit head us air forc project scoop declar emerg group emin scientist led dr jeremi stone scrambl secur laboratori tri first isol life form determin two peopl piedmont old alcohol sixmonthold babi surviv scientist method studi alien life form unawar alreadi mutat present far greater danger lab equip nuclear selfdestruct devic design prevent escap danger biolog agent arthurhill davidwayne jamesolson nasa newmexico biologicalweapon epilepsy secretlab alienphenomenons chemistry biology suspense nuclearthreat science arthurhill davidwayne jamesolson robertwise
10496,Bats,genet mutat bat escap bat expert local sheriff stop loudiamondphillips dinameyer bobgunton mutation bat attack closedmine batattack boyeaten loudiamondphillips dinameyer bobgunton louismorneau
1591,Nowhere in Africa,jewish woman name jettel redlich flee nazi germani daughter regina join husband walter farm kenya first jettel refus adjust new circumst bring set china dish even gown regina adapt readili new world form strong bond father cook african name owuor julianeköhler merabninidze sidedeonyulo lossoffamily emigration worldwarii jew nationalsocialism kenia onlychild farm marriagecrisis capture womandirector emigrant julianeköhler merabninidze sidedeonyulo carolinelink
76025,Shame,brandon new yorker shun intimaci women feed desir compuls addict sex wayward younger sister move apart stir memori share pain past brandon insular life spiral control michaelfassbender careymulligan jamesbadgedale pornography brothersisterrelationship sexaddiction newyorkcity thirtysomething sexaddict michaelfassbender careymulligan jamesbadgedale stevemcqueen
4836,Layer Cake,seemingli straightforward drug deal goe awri xxxx break diehard rule turn heat outwit old regim come top save skin danielcraig tomhardy colmmeaney kidnapping ecstasy drugtraffic drugmule hitman missionofmurder plannedmurder drugsmuggle exit murder danielcraig tomhardy colmmeaney matthewvaughn
14631,The Work and the Glory II: American Zion,work glori american zion set stori fiction steed famili histor factual backdrop mormon peopl move west divid divers reaction nascent ideolog steed struggl hold togeth strength convict filial bond test stir narr faith led persecut peopl missouri beyond one poignant untold tale american histori account valiant struggl exercis right promis fledgl nation work glori american zion unearth stori passion behind movement eventu launch largest american migrat colon west vision promis land america samhennings brendastrong ericjohnson  samhennings brendastrong ericjohnson sterlingvanwagenen
87499,The East,oper elit privat intellig firm find prioriti irrevoc chang task infiltr anarchist group known execut covert attack upon major corpor britmarling alexanderskarsgård ellenpage secretorganization murder environmentalism vanityfilm eco-terrorists multiplefelonies britmarling alexanderskarsgård ellenpage zalbatmanglij
18923,A Home at the End of the World,three friend form bond year johnathan gay clare straight bobbi neither instead love peopl love live go tension tear culmin strong yet fragil friendship three colinfarrell dallasroberts robinwright gay aids basedonnovel arthouse tantrum bisexual lgbt colinfarrell dallasroberts robinwright michaelmayer
26665,Aberdeen,kaisa scot success london lawyer snort coke onenight stand stranger mother call aberdeen stori beg fli norway collect alcohol dad hasnt seen year stellanskarsgård lenaheadey ianhart alcohol cocaine daughter roadtrip independentfilm lawyer stellanskarsgård lenaheadey ianhart hanspettermoland
28089,The Messenger,montgomeri ben foster us armi staff sergeant return home iraq assign armi casualti notif servic montgomeri partner captain toni stone woodi harrelson give notic famili fallen soldier sergeant drawn olivia pitterson samantha morton deliv news husband death benfoster woodyharrelson jenamalone independentfilm wounded soldier iraqwar benfoster woodyharrelson jenamalone orenmoverman
62255,Tracker,exboer war guerrilla new zealand sent bring back maori accus kill british soldier gradual grow know respect one anoth poss led british command offic close behind sole intent see maori hang written filmfind 1903 guerilla fighter south african boer war call arjan winston take manhunt maori seaman kereama morrison accus murder british soldier follow cat mous pursuit vari landscap nz hunter hunte test bushcraft wit written anonym raywinstone temueramorrison andyanderson  raywinstone temueramorrison andyanderson iansharp
5708,Control,control biographi joy divis lead singer ian curti take stori schoolboy day 1973 suicid eve band first american tour 1980 samriley samanthamorton alexandramarialara manchestercity medicine newlove epilepsy wife punk recordingcontract recordproducer recordlabel music independentfilm extramaritalaffair musicband samriley samanthamorton alexandramarialara antoncorbijn
218,The Terminator,postapocalypt futur reign tyrann supercomput teleport cyborg assassin known termin back 1984 kill sarah connor whose unborn son destin lead insurg 21st centuri mechan hegemoni meanwhil humanresist movement dispatch lone warrior safeguard sarah stop virtual indestruct kill machin arnoldschwarzenegger michaelbiehn lindahamilton savingtheworld artificialintelligence rebel cyborg shotgun killerrobot sunglasses dystopia carchase lasergun urbansetting futurewar arnoldschwarzenegger michaelbiehn lindahamilton jamescameron
338,"Good bye, Lenin!",affection refresh eastwestgermani comedi boy who mother coma berlin wall fell wake must tri keep learn happen sinc avid communist support avoid shock could lead anoth heart attack danielbrühl katrinsass chulpankhamatova bureaucracy berlinwall policestate coma lossofmother wifehusbandrelationship patriotism germandemocraticrepublic socialism newsbroadcast lossoffather lenin single   filmescontraocomunismo danielbrühl katrinsass chulpankhamatova wolfgangbecker
21641,The Damned United,take leed unit brian clough abras approach clear dislik player dirti style play make certain go friction glimps earlier career help explain hostil previou manag revi much miss righthand man peter taylor michaelsheen timothyspall colmmeaney england leedsunited sport brighton soccer cup derbycounty management soccerteam michaelsheen timothyspall colmmeaney tomhooper
